INDEXID;DATE;SECID;WAPRICE;WEIGHT
MICEXINDEXCF;2007-08-21;LKOH;1867.15;0.1496
MICEXINDEXCF;2007-08-21;MMBM;1299.02;0.0054
MICEXINDEXCF;2007-08-21;MSNG;5.899;0.0057
MICEXINDEXCF;2007-08-21;MTSI;252.4;0.0565
MICEXINDEXCF;2007-08-21;NLMK;75.97;0.0095
MICEXINDEXCF;2007-08-21;NOTK;127;0.0252
MICEXINDEXCF;2007-08-21;OGKC;3.593;0.012
MICEXINDEXCF;2007-08-21;OGKE;3.608;0.004
MICEXINDEXCF;2007-08-21;PLZL;1023.84;0.0189
MICEXINDEXCF;2007-08-21;RBCI;206.12;0.0021
MICEXINDEXCF;2007-08-21;ROSN;204.1;0.0611
MICEXINDEXCF;2007-08-21;RTKM;249.38;0.019
MICEXINDEXCF;2007-08-21;SBER;91.4;0.1309
MICEXINDEXCF;2007-08-21;SBERP;67.97;0.0122
MICEXINDEXCF;2007-08-21;SCOH;644.77;0.0032
MICEXINDEXCF;2007-08-21;SIBN;93.55;0.007
MICEXINDEXCF;2007-08-21;SNGS;29.593;0.0718
MICEXINDEXCF;2007-08-21;SNGSP;16.648;0.0177
MICEXINDEXCF;2007-08-21;TATN;122.5;0.0272
MICEXINDEXCF;2007-08-21;TRNFP;40357.76;0.0126
MICEXINDEXCF;2007-08-21;URSI;1.448;0.0056
MICEXINDEXCF;2007-08-21;VTEL;125;0.0031
MICEXINDEXCF;2007-08-22;AFLT;71;0.0024
MICEXINDEXCF;2007-08-22;AVAZ;4132.25;0.0032
MICEXINDEXCF;2007-08-22;CHMF;400;0.0249
MICEXINDEXCF;2007-08-22;EESR;32.918;0.0694
MICEXINDEXCF;2007-08-22;EESRP;29.55;0.0115
MICEXINDEXCF;2007-08-22;GAZP;263.57;0.1506
MICEXINDEXCF;2007-08-22;GMKN;5335.81;0.0758
MICEXINDEXCF;2007-08-22;IRKT;24.236;0.0021
MICEXINDEXCF;2007-08-22;LKOH;1894.76;0.1494
MICEXINDEXCF;2007-08-22;MMBM;1304.3;0.0054
MICEXINDEXCF;2007-08-22;MSNG;5.961;0.0056
MICEXINDEXCF;2007-08-22;MTSI;257.91;0.0568
MICEXINDEXCF;2007-08-22;NLMK;76.3;0.0094
MICEXINDEXCF;2007-08-22;NOTK;128.14;0.025
MICEXINDEXCF;2007-08-22;OGKC;3.587;0.0118
MICEXINDEXCF;2007-08-22;OGKE;3.57;0.0039
MICEXINDEXCF;2007-08-22;PLZL;1037.41;0.0188
MICEXINDEXCF;2007-08-22;RBCI;201.95;0.002
MICEXINDEXCF;2007-08-22;ROSN;207.52;0.0612
MICEXINDEXCF;2007-08-22;RTKM;249.05;0.0187
MICEXINDEXCF;2007-08-22;SBER;93.59;0.1318
MICEXINDEXCF;2007-08-22;SBERP;68.6;0.0121
MICEXINDEXCF;2007-08-22;SCOH;647.53;0.0031
MICEXINDEXCF;2007-08-22;SIBN;94.48;0.0069
MICEXINDEXCF;2007-08-22;SNGS;30.286;0.0723
MICEXINDEXCF;2007-08-22;SNGSP;16.849;0.0177
MICEXINDEXCF;2007-08-22;TATN;124.22;0.0271
MICEXINDEXCF;2007-08-22;TRNFP;40623.85;0.0125
MICEXINDEXCF;2007-08-22;URSI;1.478;0.0056
MICEXINDEXCF;2007-08-22;VTEL;124.94;0.003
MICEXINDEXCF;2007-08-23;AFLT;70.24;0.0024
MICEXINDEXCF;2007-08-23;AVAZ;4075.5;0.0031
MICEXINDEXCF;2007-08-23;CHMF;415.62;0.0258
MICEXINDEXCF;2007-08-23;EESR;32.469;0.0684
MICEXINDEXCF;2007-08-23;EESRP;29.353;0.0114
MICEXINDEXCF;2007-08-23;GAZP;264.22;0.1509
MICEXINDEXCF;2007-08-23;GMKN;5442.36;0.0773
MICEXINDEXCF;2007-08-23;IRKT;24.112;0.0021
MICEXINDEXCF;2007-08-23;LKOH;1889.04;0.1489
MICEXINDEXCF;2007-08-23;MMBM;1295.64;0.0053
MICEXINDEXCF;2007-08-23;MSNG;5.99;0.0056
MICEXINDEXCF;2007-08-23;MTSI;261.1;0.0575
MICEXINDEXCF;2007-08-23;NLMK;77.38;0.0095
MICEXINDEXCF;2007-08-23;NOTK;125.89;0.0245
MICEXINDEXCF;2007-08-23;OGKC;3.563;0.0117
MICEXINDEXCF;2007-08-23;OGKE;3.581;0.0039
MICEXINDEXCF;2007-08-23;PLZL;1020.68;0.0185
MICEXINDEXCF;2007-08-23;RBCI;202.02;0.002
MICEXINDEXCF;2007-08-23;ROSN;206.56;0.0608
MICEXINDEXCF;2007-08-23;RTKM;250.14;0.0187
MICEXINDEXCF;2007-08-23;SBER;94.23;0.1326
MICEXINDEXCF;2007-08-23;SBERP;69.01;0.0122
MICEXINDEXCF;2007-08-23;SCOH;645.87;0.0031
MICEXINDEXCF;2007-08-23;SIBN;92.56;0.0068
MICEXINDEXCF;2007-08-23;SNGS;29.834;0.0712
MICEXINDEXCF;2007-08-23;SNGSP;16.56;0.0174
MICEXINDEXCF;2007-08-23;TATN;125;0.0273
MICEXINDEXCF;2007-08-23;TRNFP;40483.53;0.0124
MICEXINDEXCF;2007-08-23;URSI;1.481;0.0057
MICEXINDEXCF;2007-08-23;VTEL;123.03;0.003
MICEXINDEXCF;2007-08-24;AFLT;70;0.0024
MICEXINDEXCF;2007-08-24;AVAZ;3785.88;0.0029
MICEXINDEXCF;2007-08-24;CHMF;418.32;0.026
MICEXINDEXCF;2007-08-24;EESR;32.389;0.0683
MICEXINDEXCF;2007-08-24;EESRP;29.021;0.0113
MICEXINDEXCF;2007-08-24;GAZP;262.15;0.1497
MICEXINDEXCF;2007-08-24;GMKN;5438.85;0.0772
MICEXINDEXCF;2007-08-24;IRKT;24.796;0.0022
MICEXINDEXCF;2007-08-24;LKOH;1890.53;0.149
MICEXINDEXCF;2007-08-24;MMBM;1278.93;0.0053
MICEXINDEXCF;2007-08-24;MSNG;5.97;0.0056
MICEXINDEXCF;2007-08-24;MTSI;261.42;0.0575
MICEXINDEXCF;2007-08-24;NLMK;78;0.0096
MICEXINDEXCF;2007-08-24;NOTK;125.44;0.0245
MICEXINDEXCF;2007-08-24;OGKC;3.652;0.012
MICEXINDEXCF;2007-08-24;OGKE;3.975;0.0043
MICEXINDEXCF;2007-08-24;PLZL;1019.49;0.0185
MICEXINDEXCF;2007-08-24;RBCI;197.82;0.0019
MICEXINDEXCF;2007-08-24;ROSN;205.31;0.0605
MICEXINDEXCF;2007-08-24;RTKM;251.6;0.0188
MICEXINDEXCF;2007-08-24;SBER;93.83;0.1321
MICEXINDEXCF;2007-08-24;SBERP;69.03;0.0122
MICEXINDEXCF;2007-08-24;SCOH;649.8;0.0031
MICEXINDEXCF;2007-08-24;SIBN;93.81;0.0069
MICEXINDEXCF;2007-08-24;SNGS;30.555;0.0729
MICEXINDEXCF;2007-08-24;SNGSP;16.62;0.0174
MICEXINDEXCF;2007-08-24;TATN;125.07;0.0273
MICEXINDEXCF;2007-08-24;TRNFP;39505.97;0.0121
MICEXINDEXCF;2007-08-24;URSI;1.479;0.0056
MICEXINDEXCF;2007-08-24;VTEL;121.74;0.0029
MICEXINDEXCF;2007-08-27;AFLT;70;0.0024
MICEXINDEXCF;2007-08-27;AVAZ;3965.01;0.003
MICEXINDEXCF;2007-08-27;CHMF;426.49;0.0261
MICEXINDEXCF;2007-08-27;EESR;32.749;0.0681
MICEXINDEXCF;2007-08-27;EESRP;29.224;0.0112
MICEXINDEXCF;2007-08-27;GAZP;265.52;0.1496
MICEXINDEXCF;2007-08-27;GMKN;5510.16;0.0772
MICEXINDEXCF;2007-08-27;IRKT;24.981;0.0022
MICEXINDEXCF;2007-08-27;LKOH;1902;0.1479
MICEXINDEXCF;2007-08-27;MMBM;1281.96;0.0052
MICEXINDEXCF;2007-08-27;MSNG;5.971;0.0056
MICEXINDEXCF;2007-08-27;MTSI;261;0.0567
MICEXINDEXCF;2007-08-27;NLMK;79.07;0.0096
MICEXINDEXCF;2007-08-27;NOTK;125.9;0.0242
MICEXINDEXCF;2007-08-27;OGKC;3.73;0.0121
MICEXINDEXCF;2007-08-27;OGKE;3.984;0.0043
MICEXINDEXCF;2007-08-27;PLZL;1018.71;0.0182
MICEXINDEXCF;2007-08-27;RBCI;199.53;0.0019
MICEXINDEXCF;2007-08-27;ROSN;207;0.0602
MICEXINDEXCF;2007-08-27;RTKM;252.99;0.0187
MICEXINDEXCF;2007-08-27;SBER;95.22;0.1322
MICEXINDEXCF;2007-08-27;SBERP;69.58;0.0121
MICEXINDEXCF;2007-08-27;SCOH;641.68;0.003
MICEXINDEXCF;2007-08-27;SIBN;94;0.0068
MICEXINDEXCF;2007-08-27;SNGS;32.609;0.0767
MICEXINDEXCF;2007-08-27;SNGSP;17.05;0.0176
MICEXINDEXCF;2007-08-27;TATN;125.03;0.0269
MICEXINDEXCF;2007-08-27;TRNFP;39260.53;0.0119
MICEXINDEXCF;2007-08-27;URSI;1.482;0.0056
MICEXINDEXCF;2007-08-27;VTEL;121.48;0.0029
MICEXINDEXCF;2007-08-28;AFLT;69.38;0.0024
MICEXINDEXCF;2007-08-28;AVAZ;3950;0.003
MICEXINDEXCF;2007-08-28;CHMF;422.8;0.0261
MICEXINDEXCF;2007-08-28;EESR;32.4;0.0679
MICEXINDEXCF;2007-08-28;EESRP;29.018;0.0112
MICEXINDEXCF;2007-08-28;GAZP;262.52;0.1491
MICEXINDEXCF;2007-08-28;GMKN;5516.05;0.0779
MICEXINDEXCF;2007-08-28;IRKT;24.789;0.0022
MICEXINDEXCF;2007-08-28;LKOH;1891.15;0.1483
MICEXINDEXCF;2007-08-28;MMBM;1256.4;0.0051
MICEXINDEXCF;2007-08-28;MSNG;6.01;0.0056
MICEXINDEXCF;2007-08-28;MTSI;259.79;0.0569
MICEXINDEXCF;2007-08-28;NLMK;77.59;0.0095
MICEXINDEXCF;2007-08-28;NOTK;123.52;0.024
MICEXINDEXCF;2007-08-28;OGKC;3.616;0.0118
MICEXINDEXCF;2007-08-28;OGKE;3.961;0.0043
MICEXINDEXCF;2007-08-28;PLZL;1013.01;0.0183
MICEXINDEXCF;2007-08-28;RBCI;196.5;0.0019
MICEXINDEXCF;2007-08-28;ROSN;206.5;0.0605
MICEXINDEXCF;2007-08-28;RTKM;253.27;0.0189
MICEXINDEXCF;2007-08-28;SBER;94.4;0.1322
MICEXINDEXCF;2007-08-28;SBERP;68.93;0.0121
MICEXINDEXCF;2007-08-28;SCOH;643.04;0.0031
MICEXINDEXCF;2007-08-28;SIBN;94.4;0.0069
MICEXINDEXCF;2007-08-28;SNGS;31.8;0.0755
MICEXINDEXCF;2007-08-28;SNGSP;16.803;0.0175
MICEXINDEXCF;2007-08-28;TATN;126.18;0.0274
MICEXINDEXCF;2007-08-28;TRNFP;38592.73;0.0118
MICEXINDEXCF;2007-08-28;URSI;1.491;0.0057
MICEXINDEXCF;2007-08-28;VTEL;120.5;0.0029
MICEXINDEXCF;2007-08-29;AFLT;68.98;0.0024
MICEXINDEXCF;2007-08-29;AVAZ;3966.9;0.003
MICEXINDEXCF;2007-08-29;CHMF;421.26;0.0261
MICEXINDEXCF;2007-08-29;EESR;32.675;0.0686
MICEXINDEXCF;2007-08-29;EESRP;29.098;0.0113
MICEXINDEXCF;2007-08-29;GAZP;261.5;0.1487
MICEXINDEXCF;2007-08-29;GMKN;5517.97;0.078
MICEXINDEXCF;2007-08-29;IRKT;24.786;0.0022
MICEXINDEXCF;2007-08-29;LKOH;1886.03;0.148
MICEXINDEXCF;2007-08-29;MMBM;1249.92;0.0051
MICEXINDEXCF;2007-08-29;MSNG;6.057;0.0057
MICEXINDEXCF;2007-08-29;MTSI;263.23;0.0577
MICEXINDEXCF;2007-08-29;NLMK;77.04;0.0094
MICEXINDEXCF;2007-08-29;NOTK;124.04;0.0241
MICEXINDEXCF;2007-08-29;OGKC;3.553;0.0116
MICEXINDEXCF;2007-08-29;OGKE;3.961;0.0043
MICEXINDEXCF;2007-08-29;PLZL;1022.55;0.0184
MICEXINDEXCF;2007-08-29;RBCI;193.01;0.0019
MICEXINDEXCF;2007-08-29;ROSN;207.5;0.0609
MICEXINDEXCF;2007-08-29;RTKM;252;0.0188
MICEXINDEXCF;2007-08-29;SBER;93.98;0.1317
MICEXINDEXCF;2007-08-29;SBERP;69.45;0.0122
MICEXINDEXCF;2007-08-29;SCOH;647.19;0.0031
MICEXINDEXCF;2007-08-29;SIBN;94.72;0.0069
MICEXINDEXCF;2007-08-29;SNGS;31.258;0.0743
MICEXINDEXCF;2007-08-29;SNGSP;16.695;0.0174
MICEXINDEXCF;2007-08-29;TATN;128.7;0.028
MICEXINDEXCF;2007-08-29;TRNFP;38253.34;0.0117
MICEXINDEXCF;2007-08-29;URSI;1.496;0.0057
MICEXINDEXCF;2007-08-29;VTEL;119.55;0.0029
MICEXINDEXCF;2007-08-30;AFLT;69.47;0.0024
MICEXINDEXCF;2007-08-30;AVAZ;3950.19;0.003
MICEXINDEXCF;2007-08-30;CHMF;417.97;0.0258
MICEXINDEXCF;2007-08-30;EESR;32.35;0.0679
MICEXINDEXCF;2007-08-30;EESRP;28.951;0.0112
MICEXINDEXCF;2007-08-30;GAZP;261;0.1484
MICEXINDEXCF;2007-08-30;GMKN;5572.53;0.0788
MICEXINDEXCF;2007-08-30;IRKT;24.295;0.0021
MICEXINDEXCF;2007-08-30;LKOH;1881;0.1476
MICEXINDEXCF;2007-08-30;MMBM;1231.17;0.005
MICEXINDEXCF;2007-08-30;MSNG;6.027;0.0057
MICEXINDEXCF;2007-08-30;MTSI;270.47;0.0593
MICEXINDEXCF;2007-08-30;NLMK;77.45;0.0095
MICEXINDEXCF;2007-08-30;NOTK;124.13;0.0241
MICEXINDEXCF;2007-08-30;OGKC;3.641;0.0119
MICEXINDEXCF;2007-08-30;OGKE;4.023;0.0044
MICEXINDEXCF;2007-08-30;PLZL;1019.91;0.0184
MICEXINDEXCF;2007-08-30;RBCI;193.29;0.0019
MICEXINDEXCF;2007-08-30;ROSN;205.51;0.0603
MICEXINDEXCF;2007-08-30;RTKM;252.5;0.0188
MICEXINDEXCF;2007-08-30;SBER;94.32;0.1322
MICEXINDEXCF;2007-08-30;SBERP;69.11;0.0121
MICEXINDEXCF;2007-08-30;SCOH;642.47;0.0031
MICEXINDEXCF;2007-08-30;SIBN;94.23;0.0069
MICEXINDEXCF;2007-08-30;SNGS;31.378;0.0745
MICEXINDEXCF;2007-08-30;SNGSP;16.416;0.0171
MICEXINDEXCF;2007-08-30;TATN;126.41;0.0275
MICEXINDEXCF;2007-08-30;TRNFP;38237.44;0.0117
MICEXINDEXCF;2007-08-30;URSI;1.479;0.0056
MICEXINDEXCF;2007-08-30;VTEL;117.96;0.0028
MICEXINDEXCF;2007-08-31;AFLT;69.91;0.0023
MICEXINDEXCF;2007-08-31;AVAZ;4002.9;0.003
MICEXINDEXCF;2007-08-31;CHMF;440.86;0.0267
MICEXINDEXCF;2007-08-31;EESR;32.369;0.0665
MICEXINDEXCF;2007-08-31;EESRP;28.876;0.0109
MICEXINDEXCF;2007-08-31;GAZP;265.8;0.1479
MICEXINDEXCF;2007-08-31;GMKN;5714.98;0.079
MICEXINDEXCF;2007-08-31;IRKT;24.401;0.0021
MICEXINDEXCF;2007-08-31;LKOH;1906.94;0.1464
MICEXINDEXCF;2007-08-31;MMBM;1252.28;0.005
MICEXINDEXCF;2007-08-31;MSNG;6.065;0.0056
MICEXINDEXCF;2007-08-31;MTSI;279.96;0.06
MICEXINDEXCF;2007-08-31;NLMK;82.2;0.0099
MICEXINDEXCF;2007-08-31;NOTK;129.97;0.0247
MICEXINDEXCF;2007-08-31;OGKC;3.69;0.0118
MICEXINDEXCF;2007-08-31;OGKE;4.028;0.0043
MICEXINDEXCF;2007-08-31;PLZL;1025.93;0.0181
MICEXINDEXCF;2007-08-31;RBCI;193.75;0.0019
MICEXINDEXCF;2007-08-31;ROSN;211.8;0.0608
MICEXINDEXCF;2007-08-31;RTKM;253.11;0.0185
MICEXINDEXCF;2007-08-31;SBER;97.31;0.1335
MICEXINDEXCF;2007-08-31;SBERP;70.18;0.0121
MICEXINDEXCF;2007-08-31;SCOH;650.33;0.0031
MICEXINDEXCF;2007-08-31;SIBN;96.8;0.0069
MICEXINDEXCF;2007-08-31;SNGS;32.172;0.0748
MICEXINDEXCF;2007-08-31;SNGSP;16.646;0.017
MICEXINDEXCF;2007-08-31;TATN;129.22;0.0275
MICEXINDEXCF;2007-08-31;TRNFP;38242.22;0.0115
MICEXINDEXCF;2007-08-31;URSI;1.52;0.0057
MICEXINDEXCF;2007-08-31;VTEL;120.45;0.0028
MICEXINDEXCF;2007-09-03;AFLT;70.38;0.0023
MICEXINDEXCF;2007-09-03;AVAZ;4007.65;0.003
MICEXINDEXCF;2007-09-03;CHMF;441.01;0.0267
MICEXINDEXCF;2007-09-03;EESR;32.655;0.067
MICEXINDEXCF;2007-09-03;EESRP;29.092;0.011
MICEXINDEXCF;2007-09-03;GAZP;265;0.1473
MICEXINDEXCF;2007-09-03;GMKN;5651.76;0.0781
MICEXINDEXCF;2007-09-03;IRKT;24.248;0.0021
MICEXINDEXCF;2007-09-03;LKOH;1922.93;0.1475
MICEXINDEXCF;2007-09-03;MMBM;1259.96;0.005
MICEXINDEXCF;2007-09-03;MSNG;6.091;0.0056
MICEXINDEXCF;2007-09-03;MTSI;279.57;0.0599
MICEXINDEXCF;2007-09-03;NLMK;83.89;0.0101
MICEXINDEXCF;2007-09-03;NOTK;130.98;0.0249
MICEXINDEXCF;2007-09-03;OGKC;3.616;0.0116
MICEXINDEXCF;2007-09-03;OGKE;3.997;0.0042
MICEXINDEXCF;2007-09-03;PLZL;1039.31;0.0183
MICEXINDEXCF;2007-09-03;RBCI;193.8;0.0018
MICEXINDEXCF;2007-09-03;ROSN;210.52;0.0604
MICEXINDEXCF;2007-09-03;RTKM;251.97;0.0184
MICEXINDEXCF;2007-09-03;SBER;98;0.1343
MICEXINDEXCF;2007-09-03;SBERP;70.34;0.0121
MICEXINDEXCF;2007-09-03;SCOH;644.63;0.003
MICEXINDEXCF;2007-09-03;SIBN;96.72;0.0069
MICEXINDEXCF;2007-09-03;SNGS;32.119;0.0746
MICEXINDEXCF;2007-09-03;SNGSP;16.595;0.0169
MICEXINDEXCF;2007-09-03;TATN;128.19;0.0272
MICEXINDEXCF;2007-09-03;TRNFP;38345.46;0.0115
MICEXINDEXCF;2007-09-03;URSI;1.516;0.0056
MICEXINDEXCF;2007-09-03;VTEL;119.98;0.0028
MICEXINDEXCF;2007-09-04;AFLT;70;0.0024
MICEXINDEXCF;2007-09-04;AVAZ;4009.05;0.003
MICEXINDEXCF;2007-09-04;CHMF;434.09;0.0265
MICEXINDEXCF;2007-09-04;EESR;31.618;0.0655
MICEXINDEXCF;2007-09-04;EESRP;28.045;0.0107
MICEXINDEXCF;2007-09-04;GAZP;263.08;0.1476
MICEXINDEXCF;2007-09-04;GMKN;5591.72;0.078
MICEXINDEXCF;2007-09-04;IRKT;24.151;0.0021
MICEXINDEXCF;2007-09-04;LKOH;1911.4;0.148
MICEXINDEXCF;2007-09-04;MMBM;1239.8;0.005
MICEXINDEXCF;2007-09-04;MSNG;6.09;0.0056
MICEXINDEXCF;2007-09-04;MTSI;275.83;0.0596
MICEXINDEXCF;2007-09-04;NLMK;83.32;0.0101
MICEXINDEXCF;2007-09-04;NOTK;130.73;0.025
MICEXINDEXCF;2007-09-04;OGKC;3.565;0.0115
MICEXINDEXCF;2007-09-04;OGKE;4.01;0.0043
MICEXINDEXCF;2007-09-04;PLZL;1044.76;0.0186
MICEXINDEXCF;2007-09-04;RBCI;198;0.0019
MICEXINDEXCF;2007-09-04;ROSN;209.87;0.0607
MICEXINDEXCF;2007-09-04;RTKM;253.24;0.0186
MICEXINDEXCF;2007-09-04;SBER;97.19;0.1344
MICEXINDEXCF;2007-09-04;SBERP;69.55;0.0121
MICEXINDEXCF;2007-09-04;SCOH;648.99;0.0031
MICEXINDEXCF;2007-09-04;SIBN;96.36;0.0069
MICEXINDEXCF;2007-09-04;SNGS;31.73;0.0744
MICEXINDEXCF;2007-09-04;SNGSP;16.4;0.0169
MICEXINDEXCF;2007-09-04;TATN;128.5;0.0275
MICEXINDEXCF;2007-09-04;TRNFP;38133.61;0.0115
MICEXINDEXCF;2007-09-04;URSI;1.507;0.0056
MICEXINDEXCF;2007-09-04;VTEL;119.74;0.0028
MICEXINDEXCF;2007-09-05;AFLT;70.01;0.0024
MICEXINDEXCF;2007-09-05;AVAZ;4125.23;0.0031
MICEXINDEXCF;2007-09-05;CHMF;434.05;0.0266
MICEXINDEXCF;2007-09-05;EESR;31.378;0.0653
MICEXINDEXCF;2007-09-05;EESRP;27.659;0.0106
MICEXINDEXCF;2007-09-05;GAZP;262;0.1478
MICEXINDEXCF;2007-09-05;GMKN;5602.06;0.0786
MICEXINDEXCF;2007-09-05;IRKT;24.206;0.0021
MICEXINDEXCF;2007-09-05;LKOH;1908;0.1485
MICEXINDEXCF;2007-09-05;MMBM;1229.99;0.005
MICEXINDEXCF;2007-09-05;MSNG;6.053;0.0056
MICEXINDEXCF;2007-09-05;MTSI;270.14;0.0587
MICEXINDEXCF;2007-09-05;NLMK;82.85;0.0101
MICEXINDEXCF;2007-09-05;NOTK;130;0.025
MICEXINDEXCF;2007-09-05;OGKC;3.569;0.0116
MICEXINDEXCF;2007-09-05;OGKE;3.996;0.0043
MICEXINDEXCF;2007-09-05;PLZL;1040.49;0.0186
MICEXINDEXCF;2007-09-05;RBCI;204.35;0.002
MICEXINDEXCF;2007-09-05;ROSN;210.01;0.0611
MICEXINDEXCF;2007-09-05;RTKM;254.71;0.0188
MICEXINDEXCF;2007-09-05;SBER;94.98;0.1321
MICEXINDEXCF;2007-09-05;SBERP;68.05;0.0119
MICEXINDEXCF;2007-09-05;SCOH;654.48;0.0031
MICEXINDEXCF;2007-09-05;SIBN;95.64;0.0069
MICEXINDEXCF;2007-09-05;SNGS;31.778;0.0749
MICEXINDEXCF;2007-09-05;SNGSP;16.253;0.0168
MICEXINDEXCF;2007-09-05;TATN;128.01;0.0276
MICEXINDEXCF;2007-09-05;TRNFP;40311.33;0.0122
MICEXINDEXCF;2007-09-05;URSI;1.49;0.0056
MICEXINDEXCF;2007-09-05;VTEL;119.26;0.0028
MICEXINDEXCF;2007-09-06;AFLT;70.05;0.0023
MICEXINDEXCF;2007-09-06;AVAZ;4204.93;0.0031
MICEXINDEXCF;2007-09-06;CHMF;437.88;0.0259
MICEXINDEXCF;2007-09-06;EESR;31.528;0.0634
MICEXINDEXCF;2007-09-06;EESRP;27.846;0.0103
MICEXINDEXCF;2007-09-06;GAZP;266.6;0.1505
MICEXINDEXCF;2007-09-06;GMKN;5684.95;0.077
MICEXINDEXCF;2007-09-06;IRKT;24.196;0.002
MICEXINDEXCF;2007-09-06;LKOH;1940.99;0.1529
MICEXINDEXCF;2007-09-06;MMBM;1221.71;0.0078
MICEXINDEXCF;2007-09-06;MSNG;6.04;0.0054
MICEXINDEXCF;2007-09-06;MTSI;271.96;0.0571
MICEXINDEXCF;2007-09-06;NLMK;84.51;0.0099
MICEXINDEXCF;2007-09-06;NOTK;129.5;0.0241
MICEXINDEXCF;2007-09-06;OGKC;3.588;0.0113
MICEXINDEXCF;2007-09-06;OGKE;4.005;0.0042
MICEXINDEXCF;2007-09-06;PLZL;1052.92;0.0182
MICEXINDEXCF;2007-09-06;RBCI;206.01;0.0019
MICEXINDEXCF;2007-09-06;ROSN;212.53;0.0597
MICEXINDEXCF;2007-09-06;RTKM;255.13;0.0182
MICEXINDEXCF;2007-09-06;SBER;96.54;0.137
MICEXINDEXCF;2007-09-06;SBERP;68.66;0.0122
MICEXINDEXCF;2007-09-06;SCOH;652.03;0.003
MICEXINDEXCF;2007-09-06;SIBN;96.37;0.0067
MICEXINDEXCF;2007-09-06;SNGS;31.886;0.0725
MICEXINDEXCF;2007-09-06;SNGSP;16.375;0.0164
MICEXINDEXCF;2007-09-06;TATN;129.07;0.0269
MICEXINDEXCF;2007-09-06;TRNFP;40380.95;0.0118
MICEXINDEXCF;2007-09-06;URSI;1.491;0.0054
MICEXINDEXCF;2007-09-06;VTEL;120.8;0.0028
MICEXINDEXCF;2007-09-07;AFLT;70.06;0.0023
MICEXINDEXCF;2007-09-07;AVAZ;4065.3;0.003
MICEXINDEXCF;2007-09-07;CHMF;429.84;0.026
MICEXINDEXCF;2007-09-07;EESR;30.905;0.0635
MICEXINDEXCF;2007-09-07;EESRP;27.258;0.0103
MICEXINDEXCF;2007-09-07;GAZP;262;0.1511
MICEXINDEXCF;2007-09-07;GMKN;5588;0.0773
MICEXINDEXCF;2007-09-07;IRKT;23.712;0.002
MICEXINDEXCF;2007-09-07;LKOH;1904.05;0.1532
MICEXINDEXCF;2007-09-07;MMBM;1210.01;0.0079
MICEXINDEXCF;2007-09-07;MSNG;6.02;0.0055
MICEXINDEXCF;2007-09-07;MTSI;262.6;0.0563
MICEXINDEXCF;2007-09-07;NLMK;83.31;0.01
MICEXINDEXCF;2007-09-07;NOTK;126;0.0239
MICEXINDEXCF;2007-09-07;OGKC;3.438;0.011
MICEXINDEXCF;2007-09-07;OGKE;3.954;0.0042
MICEXINDEXCF;2007-09-07;PLZL;1055.46;0.0186
MICEXINDEXCF;2007-09-07;RBCI;201.34;0.0019
MICEXINDEXCF;2007-09-07;ROSN;208.6;0.0599
MICEXINDEXCF;2007-09-07;RTKM;254.01;0.0185
MICEXINDEXCF;2007-09-07;SBER;94.2;0.1365
MICEXINDEXCF;2007-09-07;SBERP;66.55;0.0121
MICEXINDEXCF;2007-09-07;SCOH;650;0.003
MICEXINDEXCF;2007-09-07;SIBN;94.17;0.0067
MICEXINDEXCF;2007-09-07;SNGS;31.089;0.0722
MICEXINDEXCF;2007-09-07;SNGSP;15.895;0.0162
MICEXINDEXCF;2007-09-07;TATN;124.32;0.0264
MICEXINDEXCF;2007-09-07;TRNFP;39826.41;0.0119
MICEXINDEXCF;2007-09-07;URSI;1.455;0.0054
MICEXINDEXCF;2007-09-07;VTEL;119.25;0.0028
MICEXINDEXCF;2007-09-10;AFLT;70.7;0.0024
MICEXINDEXCF;2007-09-10;AVAZ;4065.3;0.003
MICEXINDEXCF;2007-09-10;CHMF;434.28;0.0262
MICEXINDEXCF;2007-09-10;EESR;30.789;0.0631
MICEXINDEXCF;2007-09-10;EESRP;27.053;0.0102
MICEXINDEXCF;2007-09-10;GAZP;260.92;0.1502
MICEXINDEXCF;2007-09-10;GMKN;5649.91;0.078
MICEXINDEXCF;2007-09-10;IRKT;23.607;0.002
MICEXINDEXCF;2007-09-10;LKOH;1908.26;0.1533
MICEXINDEXCF;2007-09-10;MMBM;1227.67;0.008
MICEXINDEXCF;2007-09-10;MSNG;6.005;0.0055
MICEXINDEXCF;2007-09-10;MTSI;262.36;0.0562
MICEXINDEXCF;2007-09-10;NLMK;82.8;0.0099
MICEXINDEXCF;2007-09-10;NOTK;127.04;0.0241
MICEXINDEXCF;2007-09-10;OGKC;3.484;0.0112
MICEXINDEXCF;2007-09-10;OGKE;3.931;0.0042
MICEXINDEXCF;2007-09-10;PLZL;1059.69;0.0187
MICEXINDEXCF;2007-09-10;RBCI;202.69;0.0019
MICEXINDEXCF;2007-09-10;ROSN;208.31;0.0597
MICEXINDEXCF;2007-09-10;RTKM;254.2;0.0185
MICEXINDEXCF;2007-09-10;SBER;94.1;0.1361
MICEXINDEXCF;2007-09-10;SBERP;66.29;0.012
MICEXINDEXCF;2007-09-10;SCOH;651.32;0.003
MICEXINDEXCF;2007-09-10;SIBN;93.99;0.0067
MICEXINDEXCF;2007-09-10;SNGS;31.4;0.0728
